month,day,hour,City,Shape,State,Country,Summary,lat,lng
7.0,16.0,20.0,Satellite Beach,Sphere,FL,USA,"Big bright white sphere over the sky that looks bigger than a full moon, 
without making a sound. ((NUFORC Note: Lens flares. PD))",28.1761233,-80.5900518
7.0,16.0,19.0,Mill Spring,Disk,NC,USA,"My English is not too good, but I saw aroun 8 disc & they flew erratic 
thats why caught my atencion.",35.2976655,-82.1610171
7.0,16.0,19.0,Waupaca,Teardrop,WI,USA,"Saw multiple flying objects; first there were three and then one and then 3 
again. Heading toward Iola. ((anonymous report))",44.3735635,-89.03185979
7.0,16.0,15.0,Miami,Triangle,FL,USA,"It was triangular with 3 large circular lights one in each Corner and a 
smaller red light in the center the object was dark colored",25.800431,-80.2632189
7.0,16.0,13.0,Vancouver,Oval,WA,USA,"Driving down to downtown Vancouver, WA, seen a blimp shaped object towards 
west hills of Portland. ((anonymous report))",45.6306954,-122.6744556
7.0,16.0,12.0,Land O' Lakes,Light,FL,USA,Red linear lights and golden organically moving light.,28.2144905,-82.44559278
7.0,16.0,3.0,Rochester,Teardrop,NH,USA,"I caught it on my camera, its shooting around all different directions, 
almost looks like a dragon fly but a UFO sized one, it's changi",43.3050631,-70.9753628
7.0,16.0,3.0,Hailey,Light,ID,USA,"Bright, white, blue and red flashing lights above Quigley Canyon in Hailey, 
Idaho. ((anonymous report))",43.519629,-114.3153249
7.0,16.0,2.0,St. Augustine,Disk,FL,USA,"Two separate blue, red, and green flashing orbs over southwest St Johns 
County.",29.8946952,-81.3145394
7.0,16.0,0.0,Bowling Green,Other,KY,USA,A low flying matchstick with a flame moving east! ((anonymous report)),36.9903199,-86.4436017
7.0,15.0,23.0,Charlotte,Triangle,NC,USA,3 orange/yellow lights in a triangle on E Independence.,35.2270869,-80.8431267
7.0,15.0,23.0,Oakland,Circle,NJ,USA,"Orange orb, silently crossed sky over Oakland, NJ, wsw to ene.",41.0220483,-74.2430987
7.0,15.0,23.0,Waves,Sphere,NC,USA,Translucent sphere with flame in the middle.,35.5668467,-75.4684907
7.0,15.0,22.0,Denton,Sphere,TX,USA,"10 solid not blinking orange lights moving from SE to NW in the night sky. 
Totally silent. An a/c moved from S to N at same time.",33.14582252,-97.10196359
7.0,15.0,22.0,Anderson,Sphere,IN,USA,A very bright white dot.,40.1053196,-85.680254
7.0,15.0,21.0,Broomfield,Light,CO,USA,"Addendum to previous report: These lights were first observed at a point 
nearly due S of my observation point in the backyard.",39.9379892,-105.0587293
7.0,15.0,21.0,Broomfield,Light,CO,USA,"Formation of moving lights moving East to West across nearly the entire 
night sky.",39.9379892,-105.0587293
7.0,15.0,20.0,Boise,Oval,ID,USA,Unkown object hovers in sky above prison complex. ((anonymous report)),43.61656,-116.2008349
7.0,15.0,20.0,Edmonton,Triangle,AB,CANADA,"Triangle of pulsating lights (plus 2 below). Lights appeared towards the 
tail end of the storm clouds.",53.5343609,-113.5065084
7.0,15.0,13.0,Tulare,Cigar,CA,USA,"Shiny, cigar-shaped, object hovering.",36.2516475,-118.8525829
7.0,15.0,4.0,San diego,Triangle,CA,USA,Triangular UFO. ((anonymous report)),32.7174209,-117.1627713
7.0,15.0,3.0,Hasty,Rectangle,CO,USA,"Oval craft hovering 4ft off ground. 8ft to the right was a ""grey."" 
((anonymous report))",38.112507,-102.9574231
7.0,15.0,0.0,Colfax,Light,CA,USA,Small craft drops out of larger a craft over Rollins Lake.,39.092034,-120.9405843
7.0,14.0,23.0,Lapel,Sphere,IN,USA,"On Thursday July 14, 2016, at around 11:30 pm, I went outside for one last 
cigarette before bed. It was a beautiful clear night, so I w",40.0683725,-85.8483131
7.0,14.0,21.0,Portland,Teardrop,OR,USA,Fireball.,45.5202471,-122.6741948
7.0,14.0,20.0,Gold Canyon,Other,AZ,USA,"Round craft with bright emerald lights flashed and disappeared the second 
time the lights flashed.",33.3710715,-111.4261849
7.0,14.0,18.0,Burlington,Cigar,NJ,USA,"Cigar shaped flying object in NE sky over Burlington Township, NJ.",39.9325409,-74.7226664
7.0,14.0,16.0,Petersburg,Circle,VA,USA,"I was watching a helicopter flying above me. As I followed it, I noticed a 
black round object hovering in its flight path.",37.1924594,-77.3677407
7.0,14.0,10.0,Glennville,Triangle,GA,USA,"Craft with lights circled around and made several passes over town and 
surrounding areas. ((anonymous report))",31.9365917,-81.92845
7.0,14.0,10.0,Wickliffe,Disk,KY,USA,"I was night swimming with my daughters and we talked about ufos. I remember 
seeing a guy pray on youtube and ufos appeared and as iv ha",36.9647458,-89.0893386
7.0,14.0,2.0,Apopka,Light,FL,USA,"Red and green flashing orb above tree line followed by bizarre humming 
noise and overwhelming fear.",28.7414145,-81.5344293
7.0,13.0,23.0,Las Vegas,Triangle,NV,USA,"On the night of Wednesday the 13th of July 2016, I was outside taking my 
dog out to use the restroom. When I noticed some electrical in",36.1662859,-115.1492249
7.0,13.0,22.0,Jackson,Light,NJ,USA,"I was staring at a ""star"" to the north of Jackson, NJ, whilst stargazing. 
This ""star"" suddenly darted across the sky.",40.1151766,-74.3647771
7.0,13.0,21.0,Pittsfield,Light,MA,USA,"I and my kids noticed 4 multi colored lights blinking and objects seem to 
not be moving.",42.4500967,-73.2453784
7.0,13.0,21.0,Kennewick,Fireball,WA,USA,"3 large silent, slow moving fiery orbs moving across the sky in an arc, one 
after the other in a timely manner.",46.2112458,-119.1372337
7.0,13.0,1.0,Mosinee,Other,WI,USA,"Organic looking craft hovered silently in place for several minutes then 
took off towards the horizon at a high rate of speed.",44.7927298,-89.7035958
7.0,13.0,1.0,Camano Island,Oval,WA,USA,"Stationary spacecraft, emitting glowing colored signals that slowly moves 
horizontally to the east.",48.1625483,-122.4950267
7.0,13.0,1.0,Blackwood,Changing,NJ,USA,Red light floating in sky at night in park.,39.8023363,-75.0640601
6.0,30.0,23.0,Santa Clarita,Light,CA,USA,"Bright non-flickering light just above the hor.. Went from very bright to 
dull. The object is also stationary. ((anonymous report))",34.3916641,-118.5425859
6.0,30.0,23.0,Reston,Other,VA,USA,"I saw in the sky what seemed to be a star, I happened to actually catch 
this one on video. ((NUFORC Note: Comm. airliner? PD))",38.9584018,-77.3579742
6.0,30.0,22.0,Salisbury,Triangle,NC,USA,Aircraft flying low and fast with lights out of sync.,35.6709727,-80.474226
6.0,30.0,22.0,Placerville,Fireball,CA,USA,"Large, red/orange fireball streaked across sky at aproximately 10:07 PM, in 
a West to East direction. Event lasted aproximately five se",38.7296252,-120.7985459
6.0,30.0,20.0,Pacifica,Circle,CA,USA,"We saw the bright light and at first thought it was a bright planet in the 
sky beaming through the thick fog. We got our telescope and",37.6138253,-122.4869193
6.0,30.0,20.0,Pacifica,Circle,CA,USA,"We had a UFO sighting last night at 8pm above our home in Pacifica, CA. 
This is a drawing of the image focused through our telescope.",37.6138253,-122.4869193
6.0,30.0,20.0,Symsonia,Fireball,KY,USA,"Flying orange disk/ball objects side by side flying fast but a visible 
speed as an airplane for example.",36.9203351,-88.5200449
6.0,30.0,19.0,Belleville,Cylinder,NY,USA,Former student pilot sees an object that he cant explain.,43.7833992,-76.1193693
6.0,30.0,9.0,Bradenton,Diamond,FL,USA,((NUFORC Note: Witness provides no information. PD)),27.4724175,-82.563375
6.0,30.0,5.0,Woodland Hills,Light,CA,USA,"((HOAX??)) June 30th, 2016, strange sighting in sky in Woodland 
Hills/Canoga Park, California. ((anonymous report))",34.1683386,-118.6059196
6.0,30.0,1.0,Shavertown,Cylinder,PA,USA,"Cylinder shaped UFO Shavertown, Pennsylvania",41.3198025,-75.937976
6.0,29.0,23.0,Fenton,Rectangle,MI,USA,"The craft was rectangular-long and skinny - about the length of a maybe two 
large passenger jets outline with hundreds of lights",38.5132838,-90.4401793
6.0,29.0,23.0,New Egypt,Rectangle,NJ,USA,"All black rectangle, no lights, propelled and powered by unknown source 
followed by fighter jets.",40.0676135,-74.5307092
6.0,29.0,23.0,Bloomfield,Sphere,NJ,USA,"About 30 bright orange spheres moving slowly but steadily West to East 
towards New York City",40.806767,-74.1854225
6.0,29.0,23.0,Akron,Circle,OH,USA,"My boyfriend and I were having a bonfire when he noticed a strange object 
in the sky moving east; it looked as though it was on fire bu",41.0830643,-81.5184853
6.0,29.0,22.0,Schaumburg,Fireball,IL,USA,"There was a big light that looked like a blood moon then we realized that 
the object was giving off a red aura Then slowly floated away",42.0333608,-88.0834059
6.0,29.0,22.0,Toledo,Circle,OH,USA,"There was a circle white light moving slowly in sky. Then 3 jets after 
another circled after it and then right by one of the jets when",41.6786754,-83.5127282
6.0,29.0,21.0,Bainbridge Island,Cylinder,WA,USA,"Boxy cylinder/barrel shaped with flickering orange glow on one side moving 
slowly.",47.6262626,-122.5204512
6.0,29.0,20.0,New Bedford,Circle,MA,USA,"((HOAX??)) Four orbs, different directions.",41.6362152,-70.9342049
6.0,29.0,19.0,Dudley,Cylinder,MA,USA,High altitude motionless white cylinder in daytime.,42.0450964,-71.9300729
6.0,29.0,17.0,Long Beach,Sphere,CA,USA,"Cluster of pulsing, shiny orbs viewed before sunset.",33.78538945,-118.1580492
6.0,29.0,15.0,Indianapolis,Light,IN,USA,"Two circular white objects were observed; one was stationary and the other 
moved very rapidly past it.",39.7683331,-86.1583501
6.0,29.0,13.0,West Chester,Disk,PA,USA,2 White discs spotted near my home in West Chester Pennsylvania,39.9597213,-75.6059637
6.0,29.0,11.0,Tigard,Fireball,OR,USA,Glowing Orange Fireball over Tigard Oregon,45.4307473,-122.7719338
6.0,29.0,10.0,Waterloo,Light,IA,USA,"Strange orange light appeared and mysteriously disappeared above clouds 
immediately.",42.4982858,-92.336869
6.0,29.0,1.0,Phoenix,Light,AZ,USA,"Please review the show of ""American Monster"" S1 / E5 ""Shooting Phoenix."" 
This show has absolutely nothing to do w/ UFOs.",33.4485866,-112.0773455
6.0,28.0,22.0,Arlington,Light,WA,USA,"Slow silent orange lights over Arlington, WA.",48.1810957,-122.1389547
6.0,28.0,22.0,Lake of the Ozarks,Flash,MO,USA,"I live in rural Missouri and last night at approximately 2230 the moon was 
not out and my neighbor and I where sitting on my porch. Fro",38.2035967,-92.6266765
6.0,28.0,22.0,Grand Rapids,Light,MI,USA,"Flashing red object seen in West Michigan sky, June 28, 2016, @ 22:25 hrs..",42.9632405,-85.6678638
6.0,28.0,22.0,St. Peters,Diamond,MO,USA,"Out my backyard , loking north east out onto midrivers drive. At approx 
22:15 a white and red diamond shaped light rose straight up int",38.8010514,-90.6278809
6.0,28.0,21.0,Woodbridge,Triangle,NJ,USA,Small Triangle Shaped craft with Blinking Fuzzy balls performs corkscrew.,40.55418,-74.28600067
6.0,28.0,20.0,Roanoke,Sphere,VA,USA,"Look like a star while it was still light out. Continued to watch it and it 
disappeared with what looked like smoke in it's place.",37.270973,-79.9414312
6.0,28.0,11.0,Auburn,Triangle,WA,USA,"Black craft seen over Auburn, WA.",47.3075369,-122.2301807
6.0,28.0,9.0,Grand Forks,Triangle,ND,USA,Black triangle UFO hovering East to West over a University Campus,47.9078244,-97.0592027
6.0,28.0,1.0,Katy,Diamond,TX,USA,"Diamond-shaped UFO craft seen near Katy/Fulshear, TX by four individuals",29.7857853,-95.8243955
6.0,28.0,0.0,Corvallis,Circle,MT,USA,"Seven pulsating red lights unlike any regular aircraft moving at low 
altitude, very slowly, headed N/NE at 00:30-Corvallis, MT",46.3141666,-114.1139844
6.0,28.0,0.0,Pueblo,Sphere,CO,USA,"Observed a stationary bright crimson red , almost laser colored sphere in 
the north western sky . the object remained completely still",38.187635,-104.5350144
6.0,27.0,23.0,Cairo,Light,OH,USA,"We were standing outside looking at the stars Monday evening and a bright 
light caught my attention and then quickly disappeared. Abou",40.9044256,-81.3602733
6.0,27.0,23.0,Swartz Creek,Triangle,MI,USA,Triangular craft with lights in Swartz Creek,42.9889383,-83.7243329
6.0,27.0,23.0,Columbus,Light,OH,USA,"Strange red and white lights, single object, over Columbus, Ohio 6/27/16",39.9622601,-83.0007064
6.0,27.0,22.0,Columbia,Disk,SC,USA,"((HOAX??)) My neice and i noticed a half semi circle of double red lights, 
probibly 20' to 30', floating. (anonymous report))",34.0007493,-81.0343312
6.0,27.0,22.0,Zelienople,Light,PA,USA,Bright white light fading and relighting as it was heading toward ground,40.7957622,-80.1370794
6.0,27.0,22.0,Grand Rapids,Teardrop,MI,USA,"Driving south on 131 near Leonard Street exit in Grand Rapids. 
Blueish/green teardrop shaped craft suddenly appeared at a high rate of",42.9632405,-85.6678638
6.0,27.0,22.0,Walworth,Other,WI,USA,"Four very bright white lights in a row alternating with a red and a green 
when the white lights went out.",42.6711513,-88.5467714
6.0,27.0,21.0,Indianapolis,Flash,IN,USA,Bright silver flash in a straight line and extremely fast,39.7683331,-86.1583501
6.0,27.0,21.0,Palomar Mountain,Light,CA,USA,Ufo seen flying into outerspace.,33.3228128,-116.8786358
6.0,27.0,20.0,San Tan Valley,Oval,AZ,USA,3 iridescent orbs flyin North to South with no noise,33.1775233,-111.5478924
6.0,27.0,19.0,Bow,Cylinder,WA,USA,Photograph of an unidentified large cylindrical object in the air.,48.5617742,-122.3982193
6.0,27.0,19.0,Henderson,Triangle,NV,USA,"The craft was moving from south to north hover over above continue north 
and then turn to the left small circle stop in Hoverd like it",36.0391456,-114.9819234
6.0,27.0,17.0,Phoenix,Oval,AZ,USA,"Oval shaped disk w/15 degree increase towards center top; bright light 
w/thin beams extended to its side; shot up & disappeared.",33.4485866,-112.0773455
6.0,27.0,16.0,Garden Grove,Disk,CA,USA,"My son and I where setting in our backyard when my son looked up and said "" 
what is that?"" I looked and seen a black round di",33.7746292,-117.9463716
6.0,27.0,13.0,Colorado Springs,Sphere,CO,USA,White orb to the north west above pikes peak has not moved still visable.,38.8339578,-104.8253484
6.0,27.0,7.0,Columbus,Sphere,OH,USA,"Bright sphere, moving slowly then disappears, over Columbus OH",39.9622601,-83.0007064
6.0,27.0,0.0,Myrtle Beach,Circle,SC,USA,"Glowing fire-like sphere over the ocean and shrunk till it vanished over 
the water.",33.6956461,-78.8900408
6.0,27.0,0.0,Eugene,Fireball,OR,USA,"((HOAX??)) Out of the corner of my eye I seen a massive fireball falling. 
((anonymous report))",44.10118085,-123.1523837
6.0,27.0,0.0,Guilford,Fireball,ME,USA,"My husband and I were in our garage, and my husband caught a flash out of 
the corner of his eye we thought it was a meteor it wasn't w",45.168968,-69.3848419
6.0,26.0,23.0,Columbus,Circle,GA,USA,"Moving white ""star light"" with flash in Georgia sky.",32.4609764,-84.9877093
6.0,26.0,23.0,Lexington,Sphere,NC,USA,"Heard a low flying loud helicopter while standing outside at 11pm, both my 
husband and myself walked out to look and saw red blinking l",35.8240265,-80.2533837
6.0,26.0,23.0,Carrollton,Circle,GA,USA,"Went outside to enjoy one of my favorite nightly hobbies which is looking 
at the stars. Tonight there were about six long super bright",33.5801103,-85.0766112
6.0,26.0,22.0,Pell Lake,Fireball,WI,USA,"Orange fireball ball seen with weird smoke behind it moving at a pretty 
quick pace then slowing down.",42.5380735,-88.3509272
6.0,26.0,21.0,Effingham,Light,KS,USA,Bright light that makes a square turn then back on path,39.5222207,-95.4008083
6.0,26.0,20.0,Cypress,Triangle,TX,USA,Diamond shaped and Red in color with flame shooting out the back.,29.9691116,-95.6971685
6.0,26.0,16.0,Aldie,Cigar,VA,USA,"Cigar shaped metal, silently hovering craft seen for 10 seconds in the sky 
northeast of Aldie Virginia which rotated then vanished.",38.9758064,-77.6428402
6.0,26.0,15.0,Port Townsend,Circle,WA,USA,"Bright white orb in mid afternoon while flying kites. ((NUFORC Note: 
Objects in photos are camera ""lens flares."" PD))",48.1185325,-122.7679628
6.0,26.0,3.0,Blackstock,Light,ON,CANADA,"Was sitting in hot tub with girlfriend at 3:20 am very clear night looking 
up at stars when I noticed a light which looked like a star",44.1074003,-78.8200171
6.0,26.0,1.0,Tampa,Light,FL,USA,"Bright red/pink lights hovering over Tampa; appearing ascending high up and 
disappearing only to repeat pattern 3-4 times",27.9518491,-82.4563971
